Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
271187,29/09/2020 14:11,375534208663984,"fraud_Lakin, Ferry and Beatty",food_dining,50.25,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,28/03/1986,01c016bdab00124ee7779f665e569196,1380463918,38.354146,-78.463521,0
349536,03/11/2020 01:26,676314217768,"fraud_Boehm, Predovic and Reinger",misc_pos,143.87,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,31/12/1972,5dd17155b3a353519c4c6c5e9f984390,1383441969,39.877623,-93.236089,0
215441,05/09/2020 22:47,3513618443244540,fraud_Ziemann-Waters,health_fitness,11.15,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,26/06/1955,ce86b9b61213a18cfea209e8a3aa18bf,1378421229,44.173557,-97.689364,0
441704,07/12/2020 00:56,2288813824604470,fraud_Pacocha-O'Reilly,grocery_pos,211,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,29/08/1981,a46db722816a87656e10b492f610f59a,1386377762,41.784267,-74.23055,0
402184,26/11/2020 09:28,3591919803438420,fraud_Block-Parisian,misc_net,9.45,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25/07/1987,6e1ef03fa130b3a4c45b19e3c82b5abc,1385458114,29.270383,-81.561648,0
511645,21/12/2020 23:50,4423489490781410,fraud_Gulgowski LLC,home,121.6,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,06/03/1957,49b59ad2501adfe003fdabfdcfa0dd70,1387669835,41.735893,-90.520612,0
237346,14/09/2020 21:35,4681601008538160,fraud_Ratke and Sons,health_fitness,32.33,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12/08/1977,8e2c67c150335e944fc07a3862790671,1379194548,39.712134,-80.020257,0
314957,19/10/2020 05:34,4040099974063060000,"fraud_Rowe, Batz and Goodwin",grocery_pos,106.97,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,20/03/1983,ff85c6b7d844825dea12d6e13fcdd2a9,1382160879,47.591739,-102.642602,0
66809,14/07/2020 05:13,38530489946071,fraud_Strosin-Cruickshank,grocery_pos,97.86,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14/05/1989,cddad9c05ff6fb150cd4fce938bbc773,1373778827,34.56375,-81.642301,0
413663,30/11/2020 16:39,581686439828,fraud_Romaguera Ltd,health_fitness,55.54,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28/07/1973,73b80d038e962faae780fe2f7d75e3e6,1385829541,42.090033,-79.222911,0
509974,21/12/2020 18:50,3566094707272320,fraud_Beer-Jast,kids_pets,320.39,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,25/04/1971,4dc1d756b3f4a76568edb3fe948eb285,1387651848,34.014725,-118.375312,0
71060,15/07/2020 14:51,379141394109214,fraud_Beier LLC,entertainment,20.16,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,15/12/1966,af8e37d80826f6c02bef54c145f64f4a,1373899874,33.238648,-81.784507,0
264011,27/09/2020 03:32,3564839259330460,fraud_Metz-Boehm,shopping_pos,38.25,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,31/03/1959,eacb931cc998eb020f790937092dee95,1380252729,37.130711,-122.477945,0
131834,06/08/2020 06:01,180081032825079,fraud_Koss and Sons,gas_transport,43.06,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,03/04/1955,26e2b866759385a9647656d894b9e0a9,1375768908,33.100342,-90.471966,0
505529,21/12/2020 01:13,5388659976630690,"fraud_Osinski, Ledner and Leuschke",grocery_pos,117.89,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,14/02/1962,00c5e5d88964c719eef6090870aabd76,1387588424,42.691756,-90.611098,0
94704,24/07/2020 10:34,4306630852918,"fraud_Little, Gutmann and Lynch",shopping_net,534.37,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,12/03/1960,f069642cf4f11e0f9e6c6fa76ffab8b8,1374662097,39.037643,-90.738357,0
311118,17/10/2020 18:00,4018105808392770000,fraud_Cormier LLC,health_fitness,23.4,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",15/04/1935,502480dd4c7117fd0c0ac8efd6fe67ba,1382032836,40.044348,-74.714785,0
331101,26/10/2020 07:48,3533742182628020,"fraud_Tillman, Dickinson and Labadie",gas_transport,85.4,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,04/06/1997,a0510a12ea1e23f5283bc61b6baef6f3,1382773680,33.685137,-79.631979,0
302405,13/10/2020 08:25,30428204673351,"fraud_Willms, Kris and Bergnaum",shopping_pos,146.76,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,02/07/1982,e8b18221e74f62fbd38bb58364dc0cb5,1381652754,40.964173,-76.88719,0
472142,13/12/2020 19:12,213120463918358,fraud_Dare-Gibson,health_fitness,35.73,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",08/08/1957,7470f192958213cdb7d4ef0ab1f9387b,1386961962,32.721988,-92.085216,0
331838,26/10/2020 13:56,4683638447911,fraud_Schroeder Group,health_fitness,76.65,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,01/07/1972,c8409c7162acf9720382e6c7abc7497b,1382795801,30.797545,-92.12021,0
510317,21/12/2020 19:53,4292902571056970000,fraud_Schuppe-Schuppe,food_dining,6.12,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",16/08/1995,a30ef4c46eee1f120fda416faa070e5d,1387655626,46.262849,-113.753677,0
312471,18/10/2020 09:38,30487648872433,fraud_Mraz-Herzog,gas_transport,66.83,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,05/01/1955,57170109176413a9f50eaa835cd5038b,1382089090,39.034685,-85.719996,0
153342,13/08/2020 22:56,4181833256558610000,fraud_Reilly LLC,home,4.29,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",06/09/1988,27e0237fd09fa4c6b35fa70ffcc69197,1376434616,35.939871,-106.087392,0
282207,04/10/2020 22:10,345933964507467,fraud_Jast and Sons,food_dining,6.17,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19/03/1985,fc3e48f0e6615a2332c9db144eef0b89,1380924647,38.295924,-74.768615,0
25523,29/06/2020 20:50,6011399591920180,fraud_Schiller Ltd,personal_care,4.82,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14/10/1973,361f709e02144360e58c1c0f368d977d,1372539056,42.45557,-73.117062,0
349410,03/11/2020 00:08,2720012583106910,fraud_Metz-Boehm,shopping_pos,135.11,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18/08/1980,e0ec6d7bfaf8ccf90f3ddc62d3fad61d,1383437312,42.581475,-103.054435,0
464766,12/12/2020 02:54,3598215285024750,fraud_O'Keefe-Hudson,grocery_pos,222.6,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21/10/1970,0d5aed9e1b099a13b7c54a117c7792b8,1386816871,40.072292,-73.960968,0
397118,23/11/2020 23:35,2356276337669910,fraud_Leffler-Goldner,personal_care,195.53,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,15/02/1981,5cc6c356cc08d66e00314aac1fe3e7fe,1385249750,39.94271,-75.611988,0
165663,18/08/2020 04:03,4855488158131690000,"fraud_Goldner, Kovacek and Abbott",grocery_pos,92.69,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,29/09/1993,3fdc067a39b07c685259be4b3eed18eb,1376798603,44.408458,-72.074197,0
378908,16/11/2020 06:53,348789608637806,"fraud_Kutch, Hermiston and Farrell",gas_transport,57.89,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19/08/1950,d6bf6548cdca253cf75d83ffdd18f489,1384584802,40.487592,-99.233371,0
202571,31/08/2020 13:49,630484879808,fraud_Denesik and Sons,shopping_pos,139.33,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,07/02/1973,b129c72b4d80faa887076e5b7899e460,1377956971,35.601428,-119.12751,0
419391,01/12/2020 14:35,4682744518117230,fraud_Waelchi Inc,kids_pets,25.88,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",18/12/1961,4ad8b12e0ddc8729ae64ac69251b4b5b,1385908545,38.405631,-93.603562,0
40900,05/07/2020 17:31,3504178999463050,fraud_Boyer-Reichert,shopping_net,3.41,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",23/07/1992,6bc1dbe5b114c8a3973a240bac068733,1373045476,40.538186,-84.442676,0
36650,04/07/2020 05:42,3597337756918960,fraud_Harris Inc,gas_transport,89.86,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,08/03/1952,3f18aa9240d5054518b927c5d1888c5b,1372916578,39.634298,-75.807339,0
126263,04/08/2020 04:09,30266994494236,"fraud_Jones, Sawayn and Romaguera",misc_net,2.9,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,21/11/1976,5a017771dad7b39c04122724a80ac3e6,1375589390,36.912406,-77.838554,0
108325,28/07/2020 16:32,180064817343047,fraud_Weimann-Lockman,kids_pets,52.51,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,30/03/1967,5c9ea561217599920fbe1147e5e5f27a,1375029158,36.996366,-87.36054,0
104920,27/07/2020 19:26,38580485618059,fraud_Feil-Morar,health_fitness,6.22,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13/05/1968,c5e4e1959c7c8ce4a18b50f8504d2097,1374953209,48.531738,-102.412553,0
180321,23/08/2020 20:09,4561368699336870,fraud_Sporer-Keebler,personal_care,10.35,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,01/11/1988,56d226a7e35b5987c4a5d5c4356245c0,1377288596,34.417564,-82.384148,0
338988,29/10/2020 14:26,4482427013979020,"fraud_Walter, Hettinger and Kessler",personal_care,24.31,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,30/08/1946,4d8c4df94f56128b146bc466ea31cbd1,1383056774,38.805754,-82.144262,0
454080,08/12/2020 23:41,213112402583773,fraud_Fadel Inc,health_fitness,3.94,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),03/06/1984,e8cabbd3fadc3bd2eeeba6a360b930a9,1386546090,33.088783,-81.945791,0
249431,20/09/2020 15:47,3518669219150140,fraud_Lind-Buckridge,entertainment,42.51,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,12/11/1996,d87d5a3b3d4fb4636e8cddef5ebeb823,1379692069,39.432808,-84.598149,0
500030,20/12/2020 01:07,6011893664860910,fraud_Christiansen-Gusikowski,misc_pos,69.04,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31/07/1975,82677a1af1cb53fe5d764864ce0132dc,1387501629,39.058478,-105.332574,0
428341,03/12/2020 22:19,4841313716651060,fraud_Abernathy and Sons,food_dining,61.13,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",28/10/1989,b15b479d260c0c61e0dafb7846c2bf29,1386109156,43.391281,-73.152305,0
36086,03/07/2020 22:45,4710792708725660,fraud_Conroy-Emard,food_dining,19.42,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",13/12/1986,147ca462f2e944c3a270361454a90147,1372891517,40.644375,-84.542829,0
132915,06/08/2020 18:21,4584931703207300000,fraud_Hickle Group,shopping_pos,17.45,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",16/04/1975,f597487e971559de758bf1e5ffb655a9,1375813281,33.267551,-97.671158,0
257732,23/09/2020 17:33,4707867759656330,fraud_Bernhard-Lesch,food_dining,20.52,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",04/02/1967,11b26acd1c7cd479582b02c34a31925f,1379957591,37.323666,-83.099238,0
379196,16/11/2020 09:35,4550599031376730,fraud_Morissette PLC,shopping_pos,4.14,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29/05/1968,cbe4fd2a796591047e3612f1ed0cbf35,1384594556,41.363799,-82.851727,0
489245,17/12/2020 03:15,213155997615567,fraud_Pagac LLC,shopping_pos,130.61,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,04/10/1978,5b48d6e84c0a29eba6ab703db381f07c,1387250108,40.201468,-80.202329,0
157764,15/08/2020 22:52,3512365128314610,fraud_Roberts-Beahan,misc_pos,12.75,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,31/03/1985,7b2d2fc755f83a2599163113eaa971a5,1376607139,39.211369,-90.184429,0
355698,06/11/2020 00:53,349612764943496,"fraud_Lockman, West and Runte",grocery_pos,93.52,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",04/06/1984,ca5e440016d0fd2a7ae8a0928096779d,1383699193,36.247246,-83.686249,0
297949,11/10/2020 21:14,377234009633447,"fraud_Schroeder, Hauck and Treutel",entertainment,48.01,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14/02/1966,a91415e12589735ec2388f834d1522a1,1381526087,39.479582,-78.770897,0
353900,04/11/2020 22:19,6593250708747800,fraud_Klein Group,entertainment,160.88,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,04/01/1977,9aecab3ee0790c20586f05a727546587,1383603571,26.875133,-79.292036,0
538594,28/12/2020 08:51,5456712664803820,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,145.28,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,24/10/1961,b8e9bf759242f63ccd800fbeafd624a2,1388220697,35.308098,-104.981979,0
1169,21/06/2020 18:54,6511349151405430,fraud_Schimmel-Olson,kids_pets,15.03,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24/08/1946,164bf2cee9ef0fc04eeffdfe7849bd02,1371840868,38.664563,-114.817997,0
32039,02/07/2020 01:46,4040099974063060000,fraud_Kozey-Boehm,shopping_net,121.98,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,20/03/1983,a83ebfbbd708407a2591d488b22fe34f,1372729568,48.925714,-102.074239,0
463983,11/12/2020 21:45,630451534402,fraud_Macejkovic-Lesch,shopping_pos,35.49,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/06/1972,f5c00061f01b18279bd372c2fe3f6d1f,1386798349,46.462883,-86.813067,0
437861,06/12/2020 09:57,4294930380592,fraud_Barton Inc,grocery_pos,120.99,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,23/08/1940,d471ff4d7bdb5e8fa1750fa3fbd1c1c9,1386323842,37.24511,-79.722718,0
298465,12/10/2020 00:28,4428780983793650000,"fraud_Cremin, Hamill and Reichel",misc_pos,7.56,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",02/01/1946,86e7eb35ee60205c84285278b6aa20a2,1381537725,42.120251,-87.294336,0
43081,06/07/2020 07:40,4294930380592,fraud_Kunde-Sanford,misc_net,71.48,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,23/08/1940,02a71f927b1cc946dcf6e82ea322fa75,1373096425,38.048376,-80.73054,0
222356,08/09/2020 08:09,3524574586339330,"fraud_Schaefer, Maggio and Daugherty",gas_transport,92.64,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",07/05/1986,2217f698fff7dde6d2f7033377cae89b,1378627788,28.581995,-81.18239,0
291589,08/10/2020 20:51,30092964733035,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1.33,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,26/03/1971,51253579f59fffe999a41435602ccf37,1381265489,37.684964,-84.030315,0
142724,10/08/2020 08:08,375082648741747,fraud_Schmitt Inc,gas_transport,66.8,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,755478bc095b11813399656fabfbd859,1376122137,46.151914,-97.632767,0
339006,29/10/2020 14:36,2720433095629870,"fraud_Cremin, Hamill and Reichel",misc_pos,6.35,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22/08/1997,cd81ca4e572e507deb83307a8a49928b,1383057373,44.708491,-70.30138,0
17727,27/06/2020 16:23,3541160328600270,fraud_Bailey-Morar,grocery_pos,93.78,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,07/05/2003,2aed364a0f3d769e14d93e6dc7340713,1372350181,40.376822,-90.040447,0
110831,29/07/2020 15:34,4935858973307490,fraud_Pollich LLC,home,68.9,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.174,1841,Film/video editor,01/06/1975,ed29c1c621b7f0565f161508f58bc078,1375112052,32.979161,-84.108277,0
14081,26/06/2020 02:05,341542810616333,"fraud_Tillman, Fritsch and Schmitt",misc_net,7.25,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,28/05/1959,8e8ae48ffe73c7ea3820a5865141e8c2,1372212326,39.011626,-94.168289,0
266697,28/09/2020 02:08,30234966027947,fraud_Koss and Sons,gas_transport,54.86,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22/01/1978,533a9b08dc10ae43c4eb10dacaf286c4,1380334123,44.092394,-87.383188,0
529475,26/12/2020 13:27,5152054598359920,fraud_Wisozk and Sons,misc_pos,9.82,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,12/09/1972,32b73b69747019c25172f853b91a4ed4,1388064425,30.110403,-89.074042,0
445674,07/12/2020 16:52,6011693194885790,"fraud_Runte, Green and Emard",health_fitness,7.53,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",04/12/1995,f3e85f7d56c71dc2e658e969fa345572,1386435152,46.456509,-93.102574,0
6376,23/06/2020 02:14,4451952084362890,fraud_Cassin-Harvey,grocery_net,47.75,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,30/07/1980,31e11b3d2d74025ab7fccb00055ef824,1371953651,34.18738,-101.407922,0
524733,25/12/2020 05:45,4265776278887450,"fraud_Christiansen, Goyette and Schamberger",gas_transport,65.88,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05/01/1954,ccc47bad18215bb591a3010e951f7fd5,1387950318,34.232362,-92.571732,0
81995,20/07/2020 00:01,30360260465747,fraud_Brekke and Sons,gas_transport,79.17,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",13/05/1962,32b9236d17237ba7cabde70509d9e256,1374278491,42.192844,-89.379649,0
197876,30/08/2020 05:49,6547670341037170,fraud_Pouros-Conroy,shopping_pos,3.66,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,05/05/1945,55eb5c377ee4a782333682b5a8441978,1377841793,40.039574,-75.60425,0
385927,18/11/2020 23:10,180094419304907,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,59.26,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22/09/1972,29086b97223f3d2472ad9e1075566a09,1384816225,34.429407,-117.483982,0
262940,26/09/2020 15:58,4586260469584,fraud_Beier and Sons,home,53.23,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,20/01/1953,11a142ee08bc9d9b45238b22c0b69c57,1380211116,40.661712,-95.744884,0
430094,04/12/2020 11:52,3543591270174050,fraud_Goodwin-Nitzsche,grocery_pos,135.59,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,04/10/1972,a90c1ff7e58747eb4a154fbce6e6922e,1386157965,41.251212,-78.852003,0
381887,17/11/2020 04:29,4992346398065150000,"fraud_Boehm, Predovic and Reinger",misc_pos,52.49,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,09/01/1956,d1c632399d54ada190d6fa9d0b7b8f4b,1384662560,42.153933,-88.748835,0
39787,05/07/2020 10:43,6554245334757800,fraud_Klein Group,entertainment,14.55,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,22/12/1969,6817aae608f71656544ac204a1e365eb,1373020993,33.262624,-118.386592,0
441666,07/12/2020 00:41,4069975342931680,fraud_Kuhic Inc,grocery_pos,195.75,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18/09/1980,d805a6a6710df202d5a5f6ef76a1b993,1386376878,37.614188,-82.267543,0
184512,24/08/2020 21:34,4855488158131690000,fraud_Erdman-Durgan,health_fitness,77,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,29/09/1993,a46eddf3343929fcc4857df987716f4e,1377380088,44.913881,-73.44888,0
157983,16/08/2020 00:56,213154573301411,fraud_Kihn Inc,shopping_pos,123.79,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,10/02/1982,65ad146dfc8c1f503ad360430cb6ed3f,1376614619,38.259727,-86.646034,0
240820,15/09/2020 23:33,4607072969078270,"fraud_Turner, Ziemann and Lehner",food_dining,317.29,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21/03/1985,b81c3559c310f747a3ae418052ca6e49,1379287994,36.697642,-96.908169,0
346873,02/11/2020 06:08,4642255475285940,"fraud_Greenholt, Jacobi and Gleason",gas_transport,38.29,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,63a9f23caa5f08bb1f6fe84378cdc408,1383372486,38.525684,-109.960674,0
346220,01/11/2020 23:43,4861310130652560000,"fraud_Wuckert, Wintheiser and Friesen",home,8.41,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",16/12/1977,c808aee287f360fff25595517fb1d54d,1383349420,30.471401,-90.389386,0
256560,22/09/2020 22:47,4079773899158,fraud_Morissette LLC,entertainment,4.47,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,15/12/1965,65d1da8660295534b9dcc70f2de0ecef,1379890068,44.358203,-116.524982,0
67543,14/07/2020 11:00,30328384440870,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,40.7,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,14/07/1954,7a3ef3a60975c6c747c103fa3cd30369,1373799645,39.958071,-93.657223,0
189768,26/08/2020 14:25,4469777115158230000,fraud_Gibson-Deckow,entertainment,18.58,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22/11/1980,6b5f60a4e46a3ba74f63e104dfc429c0,1377527117,42.584197,-71.264956,0
414210,30/11/2020 18:13,345933964507467,fraud_Osinski Inc,personal_care,2.79,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19/03/1985,d8cd04bbcc16a021714c61fa68daad79,1385835216,38.068732,-75.57368,0
141690,10/08/2020 00:05,4026222041577,fraud_Cole PLC,grocery_pos,203.42,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,18/05/1977,9e5fd2242eda4fdd41a2f82217c265bf,1376093104,40.583871,-72.03587,0
369116,11/11/2020 08:48,4069975342931680,fraud_Kutch-Hegmann,grocery_net,101.43,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18/09/1980,85449dc3f448b4e3e432ba42e9e14a52,1384159687,39.285183,-81.749043,0
297875,11/10/2020 20:39,3547574373318970,fraud_Reilly LLC,home,125.26,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",30/04/1962,f5f19cd289ff5586712e94e1fa3b0aac,1381523949,38.078145,-88.162385,0
